"User ID";"Datetime";"Loyality_Points";"Session"
765;"26-10-2022 12:15";4974.397;"S2"
182;"26-10-2022 12:15";8840.907;"S2"
487;"26-10-2022 12:15";1703.407;"S2"
987;"26-10-2022 12:16";1811.457;"S2"
663;"26-10-2022 12:16";6981.217;"S2"
765;"26-10-2022 12:16";4974.397;"S2"
418;"26-10-2022 12:16";728.2;"S2"
663;"26-10-2022 12:16";6981.217;"S2"
505;"26-10-2022 12:16";4427.273;"S2"
571;"26-10-2022 12:16";532.325;"S2"
641;"26-10-2022 12:16";568.932;"S2"
765;"26-10-2022 12:16";4974.397;"S2"
479;"26-10-2022 12:16";284.605;"S2"
272;"26-10-2022 12:16";1512.602;"S2"
784;"26-10-2022 12:16";474.609;"S2"
247;"26-10-2022 12:17";2328.42;"S2"
856;"26-10-2022 12:17";6224.519;"S2"
519;"26-10-2022 12:17";1517.577;"S2"
687;"26-10-2022 12:17";6145.313;"S2"
730;"26-10-2022 12:17";844.909;"S2"
587;"26-10-2022 12:17";13638.881;"S2"
765;"26-10-2022 12:17";4974.397;"S2"
502;"26-10-2022 12:17";4076.058;"S2"
449;"26-10-2022 12:17";3778.074;"S2"
765;"26-10-2022 12:17";4974.397;"S2"
765;"26-10-2022 12:17";4974.397;"S2"
829;"26-10-2022 12:17";2767.302;"S2"
318;"26-10-2022 12:17";609.699;"S2"
247;"26-10-2022 12:17";2328.42;"S2"
758;"26-10-2022 12:18";330.62;"S2"
845;"26-10-2022 12:18";2211.738;"S2"
602;"26-10-2022 12:18";3708.971;"S2"
421;"26-10-2022 12:18";15446.46;"S2"
305;"26-10-2022 12:18";974.667;"S2"
843;"26-10-2022 12:18";768.292;"S2"
748;"26-10-2022 12:18";1588.21;"S2"
146;"26-10-2022 12:19";4491.319;"S2"
699;"26-10-2022 12:19";1656.567;"S2"
765;"26-10-2022 12:19";4974.397;"S2"
502;"26-10-2022 12:19";4076.058;"S2"
920;"26-10-2022 12:19";12535.789;"S2"
272;"26-10-2022 12:19";1512.602;"S2"
856;"26-10-2022 12:20";6224.519;"S2"
377;"26-10-2022 12:20";2189.881;"S2"
927;"26-10-2022 12:20";4482.001;"S2"
52;"26-10-2022 12:21";1015.021;"S2"
989;"26-10-2022 12:21";9789.192;"S2"
826;"26-10-2022 12:21";2529.951;"S2"
492;"26-10-2022 12:21";539.019;"S2"
805;"26-10-2022 12:21";677.141;"S2"
869;"26-10-2022 12:21";3476.626;"S2"
229;"26-10-2022 12:21";1224.066;"S2"
557;"26-10-2022 12:21";2637.659;"S2"
765;"26-10-2022 12:22";4974.397;"S2"
289;"26-10-2022 12:22";3633.476;"S2"
765;"26-10-2022 12:22";4974.397;"S2"
887;"26-10-2022 12:22";988.4;"S2"
721;"26-10-2022 12:22";530.402;"S2"
670;"26-10-2022 12:22";228.406;"S2"
649;"26-10-2022 12:22";491.101;"S2"
313;"26-10-2022 12:22";407.203;"S2"
693;"26-10-2022 12:22";849.438;"S2"
754;"26-10-2022 12:23";4005.697;"S2"
754;"26-10-2022 12:23";4005.697;"S2"
502;"26-10-2022 12:23";4076.058;"S2"
996;"26-10-2022 12:23";1058.831;"S2"
765;"26-10-2022 12:23";4974.397;"S2"
296;"26-10-2022 12:23";2363.873;"S2"
445;"26-10-2022 12:23";729.797;"S2"
856;"26-10-2022 12:23";6224.519;"S2"
89;"26-10-2022 12:24";1368.409;"S2"
179;"26-10-2022 12:24";2502.603;"S2"
194;"26-10-2022 12:24";1403.609;"S2"
618;"26-10-2022 12:24";4516.648;"S2"
43;"26-10-2022 12:24";211.0;"S2"
602;"26-10-2022 12:24";3708.971;"S2"
710;"26-10-2022 12:24";1818.901;"S2"
779;"26-10-2022 12:24";1884.593;"S2"
238;"26-10-2022 12:24";11638.838;"S2"
421;"26-10-2022 12:24";15446.46;"S2"
597;"26-10-2022 12:24";878.732;"S2"
765;"26-10-2022 12:24";4974.397;"S2"
618;"26-10-2022 12:25";4516.648;"S2"
663;"26-10-2022 12:25";6981.217;"S2"
497;"26-10-2022 12:25";1548.633;"S2"
775;"26-10-2022 12:25";372.801;"S2"
765;"26-10-2022 12:25";4974.397;"S2"
866;"26-10-2022 12:25";1651.616;"S2"
270;"26-10-2022 12:25";827.208;"S2"
137;"26-10-2022 12:25";2874.197;"S2"
256;"26-10-2022 12:25";247.605;"S2"
765;"26-10-2022 12:25";4974.397;"S2"
765;"26-10-2022 12:26";4974.397;"S2"
602;"26-10-2022 12:26";3708.971;"S2"
502;"26-10-2022 12:26";4076.058;"S2"
765;"26-10-2022 12:26";4974.397;"S2"
856;"26-10-2022 12:26";6224.519;"S2"
992;"26-10-2022 12:26";11627.777;"S2"
247;"26-10-2022 12:26";2328.42;"S2"
449;"26-10-2022 12:27";3778.074;"S2"
436;"26-10-2022 12:27";1262.235;"S2"
377;"26-10-2022 12:27";2189.881;"S2"
763;"26-10-2022 12:27";991.624;"S2"
989;"26-10-2022 12:27";9789.192;"S2"
519;"26-10-2022 12:27";1517.577;"S2"
765;"26-10-2022 12:27";4974.397;"S2"
456;"26-10-2022 12:27";2520.003;"S2"
887;"26-10-2022 12:27";988.4;"S2"
247;"26-10-2022 12:27";2328.42;"S2"
90;"26-10-2022 12:27";1456.051;"S2"
449;"26-10-2022 12:27";3778.074;"S2"
205;"26-10-2022 12:28";729.2;"S2"
663;"26-10-2022 12:28";6981.217;"S2"
618;"26-10-2022 12:28";4516.648;"S2"
502;"26-10-2022 12:28";4076.058;"S2"
889;"26-10-2022 12:29";641.512;"S2"
397;"26-10-2022 12:29";401.314;"S2"
618;"26-10-2022 12:29";4516.648;"S2"
828;"26-10-2022 12:29";2332.299;"S2"
487;"26-10-2022 12:29";1703.407;"S2"
869;"26-10-2022 12:29";3476.626;"S2"
941;"26-10-2022 12:29";4378.915;"S2"
366;"26-10-2022 12:29";5602.629;"S2"
564;"26-10-2022 12:29";438.614;"S2"
927;"26-10-2022 12:29";4482.001;"S2"
845;"26-10-2022 12:29";2211.738;"S2"
933;"26-10-2022 12:29";298.698;"S2"
990;"26-10-2022 12:29";902.8;"S2"
449;"26-10-2022 12:30";3778.074;"S2"
911;"26-10-2022 12:30";2580.489;"S2"
671;"26-10-2022 12:30";130.6;"S2"
16;"26-10-2022 12:30";6112.56;"S2"
636;"26-10-2022 12:30";2471.01;"S2"
765;"26-10-2022 12:30";4974.397;"S2"
74;"26-10-2022 12:30";699.667;"S2"
710;"26-10-2022 12:31";1818.901;"S2"
375;"26-10-2022 12:31";285.4;"S2"
887;"26-10-2022 12:31";988.4;"S2"
750;"26-10-2022 12:31";558.323;"S2"
990;"26-10-2022 12:31";902.8;"S2"
71;"26-10-2022 12:31";376.129;"S2"
418;"26-10-2022 12:31";728.2;"S2"
272;"26-10-2022 12:31";1512.602;"S2"
693;"26-10-2022 12:32";849.438;"S2"
794;"26-10-2022 12:32";858.811;"S2"
313;"26-10-2022 12:32";407.203;"S2"
856;"26-10-2022 12:32";6224.519;"S2"
137;"26-10-2022 12:32";2874.197;"S2"
416;"26-10-2022 12:32";116.406;"S2"
39;"26-10-2022 12:32";2954.636;"S2"
342;"26-10-2022 12:32";1663.514;"S2"
887;"26-10-2022 12:32";988.4;"S2"
31;"26-10-2022 12:32";1137.707;"S2"
663;"26-10-2022 12:33";6981.217;"S2"
828;"26-10-2022 12:33";2332.299;"S2"
722;"26-10-2022 12:33";1835.014;"S2"
53;"26-10-2022 12:33";1197.819;"S2"
210;"26-10-2022 12:33";22.603;"S2"
636;"26-10-2022 12:33";2471.01;"S2"
832;"26-10-2022 12:33";134.446;"S2"
837;"26-10-2022 12:33";531.57;"S2"
272;"26-10-2022 12:34";1512.602;"S2"
911;"26-10-2022 12:34";2580.489;"S2"
738;"26-10-2022 12:34";881.0;"S2"
289;"26-10-2022 12:34";3633.476;"S2"
375;"26-10-2022 12:34";285.4;"S2"
27;"26-10-2022 12:34";2611.727;"S2"
39;"26-10-2022 12:34";2954.636;"S2"
456;"26-10-2022 12:34";2520.003;"S2"
16;"26-10-2022 12:34";6112.56;"S2"
922;"26-10-2022 12:34";4332.588;"S2"
53;"26-10-2022 12:35";1197.819;"S2"
502;"26-10-2022 12:35";4076.058;"S2"
449;"26-10-2022 12:35";3778.074;"S2"
456;"26-10-2022 12:35";2520.003;"S2"
765;"26-10-2022 12:35";4974.397;"S2"
734;"26-10-2022 12:35";399.809;"S2"
139;"26-10-2022 12:35";760.438;"S2"
550;"26-10-2022 12:35";265.298;"S2"
418;"26-10-2022 12:35";728.2;"S2"
330;"26-10-2022 12:35";610.252;"S2"
765;"26-10-2022 12:36";4974.397;"S2"
602;"26-10-2022 12:36";3708.971;"S2"
503;"26-10-2022 12:36";122.287;"S2"
901;"26-10-2022 12:36";4146.859;"S2"
663;"26-10-2022 12:36";6981.217;"S2"
602;"26-10-2022 12:36";3708.971;"S2"
989;"26-10-2022 12:36";9789.192;"S2"
604;"26-10-2022 12:36";2317.677;"S2"
16;"26-10-2022 12:37";6112.56;"S2"
456;"26-10-2022 12:37";2520.003;"S2"
256;"26-10-2022 12:37";247.605;"S2"
365;"26-10-2022 12:37";12855.052;"S2"
754;"26-10-2022 12:37";4005.697;"S2"
722;"26-10-2022 12:37";1835.014;"S2"
745;"26-10-2022 12:37";1453.242;"S2"
889;"26-10-2022 12:37";641.512;"S2"
85;"26-10-2022 12:37";2737.831;"S2"
996;"26-10-2022 12:37";1058.831;"S2"
932;"26-10-2022 12:37";591.72;"S2"
654;"26-10-2022 12:37";1422.615;"S2"
658;"26-10-2022 12:38";1588.89;"S2"
765;"26-10-2022 12:38";4974.397;"S2"
339;"26-10-2022 12:38";49.6;"S2"
505;"26-10-2022 12:38";4427.273;"S2"
399;"26-10-2022 12:38";413.21;"S2"
979;"26-10-2022 12:38";523.406;"S2"
843;"26-10-2022 12:38";768.292;"S2"
663;"26-10-2022 12:38";6981.217;"S2"
449;"26-10-2022 12:38";3778.074;"S2"
16;"26-10-2022 12:38";6112.56;"S2"
613;"26-10-2022 12:38";731.002;"S2"
535;"26-10-2022 12:39";934.664;"S2"
765;"26-10-2022 12:39";4974.397;"S2"
923;"26-10-2022 12:39";1147.814;"S2"
205;"26-10-2022 12:39";729.2;"S2"
765;"26-10-2022 12:39";4974.397;"S2"
270;"26-10-2022 12:39";827.208;"S2"
635;"26-10-2022 12:39";242.274;"S2"
181;"26-10-2022 12:39";2702.21;"S2"
9;"26-10-2022 12:39";3477.42;"S2"
247;"26-10-2022 12:40";2328.42;"S2"
765;"26-10-2022 12:40";4974.397;"S2"
754;"26-10-2022 12:40";4005.697;"S2"
663;"26-10-2022 12:40";6981.217;"S2"
887;"26-10-2022 12:40";988.4;"S2"
365;"26-10-2022 12:40";12855.052;"S2"
247;"26-10-2022 12:40";2328.42;"S2"
540;"26-10-2022 12:40";4917.243;"S2"
754;"26-10-2022 12:41";4005.697;"S2"
588;"26-10-2022 12:41";793.22;"S2"
765;"26-10-2022 12:41";4974.397;"S2"
39;"26-10-2022 12:41";2954.636;"S2"
181;"26-10-2022 12:41";2702.21;"S2"
179;"26-10-2022 12:41";2502.603;"S2"
137;"26-10-2022 12:41";2874.197;"S2"
247;"26-10-2022 12:42";2328.42;"S2"
843;"26-10-2022 12:42";768.292;"S2"
582;"26-10-2022 12:42";764.0;"S2"
710;"26-10-2022 12:42";1818.901;"S2"
407;"26-10-2022 12:42";4192.015;"S2"
743;"26-10-2022 12:42";103.803;"S2"
439;"26-10-2022 12:42";3148.142;"S2"
663;"26-10-2022 12:43";6981.217;"S2"
765;"26-10-2022 12:43";4974.397;"S2"
458;"26-10-2022 12:43";1048.069;"S2"
754;"26-10-2022 12:43";4005.697;"S2"
765;"26-10-2022 12:43";4974.397;"S2"
270;"26-10-2022 12:43";827.208;"S2"
502;"26-10-2022 12:43";4076.058;"S2"
377;"26-10-2022 12:44";2189.881;"S2"
233;"26-10-2022 12:44";461.197;"S2"
237;"26-10-2022 12:44";1709.402;"S2"
399;"26-10-2022 12:44";413.21;"S2"
663;"26-10-2022 12:44";6981.217;"S2"
522;"26-10-2022 12:44";136.602;"S2"
168;"26-10-2022 12:44";4057.065;"S2"
618;"26-10-2022 12:44";4516.648;"S2"
765;"26-10-2022 12:45";4974.397;"S2"
443;"26-10-2022 12:45";172.613;"S2"
582;"26-10-2022 12:45";764.0;"S2"
564;"26-10-2022 12:45";438.614;"S2"
604;"26-10-2022 12:45";2317.677;"S2"
888;"26-10-2022 12:45";1214.588;"S2"
237;"26-10-2022 12:45";1709.402;"S2"
365;"26-10-2022 12:45";12855.052;"S2"
722;"26-10-2022 12:45";1835.014;"S2"
933;"26-10-2022 12:46";298.698;"S2"
602;"26-10-2022 12:46";3708.971;"S2"
765;"26-10-2022 12:46";4974.397;"S2"
85;"26-10-2022 12:46";2737.831;"S2"
436;"26-10-2022 12:46";1262.235;"S2"
748;"26-10-2022 12:46";1588.21;"S2"
375;"26-10-2022 12:46";285.4;"S2"
497;"26-10-2022 12:46";1548.633;"S2"
989;"26-10-2022 12:46";9789.192;"S2"
765;"26-10-2022 12:47";4974.397;"S2"
456;"26-10-2022 12:47";2520.003;"S2"
31;"26-10-2022 12:47";1137.707;"S2"
412;"26-10-2022 12:47";1253.492;"S2"
836;"26-10-2022 12:47";4010.984;"S2"
923;"26-10-2022 12:47";1147.814;"S2"
519;"26-10-2022 12:47";1517.577;"S2"
495;"26-10-2022 12:47";931.004;"S2"
237;"26-10-2022 12:48";1709.402;"S2"
218;"26-10-2022 12:48";2030.354;"S2"
85;"26-10-2022 12:48";2737.831;"S2"
876;"26-10-2022 12:48";373.012;"S2"
231;"26-10-2022 12:48";226.226;"S2"
352;"26-10-2022 12:48";13040.65;"S2"
39;"26-10-2022 12:48";2954.636;"S2"
449;"26-10-2022 12:48";3778.074;"S2"
618;"26-10-2022 12:48";4516.648;"S2"
775;"26-10-2022 12:48";372.801;"S2"
765;"26-10-2022 12:48";4974.397;"S2"
338;"26-10-2022 12:49";852.445;"S2"
218;"26-10-2022 12:49";2030.354;"S2"
139;"26-10-2022 12:49";760.438;"S2"
131;"26-10-2022 12:49";469.019;"S2"
247;"26-10-2022 12:49";2328.42;"S2"
218;"26-10-2022 12:49";2030.354;"S2"
765;"26-10-2022 12:49";4974.397;"S2"
618;"26-10-2022 12:49";4516.648;"S2"
418;"26-10-2022 12:49";728.2;"S2"
618;"26-10-2022 12:50";4516.648;"S2"
237;"26-10-2022 12:50";1709.402;"S2"
582;"26-10-2022 12:50";764.0;"S2"
887;"26-10-2022 12:50";988.4;"S2"
663;"26-10-2022 12:50";6981.217;"S2"
16;"26-10-2022 12:50";6112.56;"S2"
693;"26-10-2022 12:50";849.438;"S2"
9;"26-10-2022 12:50";3477.42;"S2"
990;"26-10-2022 12:50";902.8;"S2"
581;"26-10-2022 12:51";2721.874;"S2"
721;"26-10-2022 12:51";530.402;"S2"
85;"26-10-2022 12:51";2737.831;"S2"
602;"26-10-2022 12:51";3708.971;"S2"
449;"26-10-2022 12:51";3778.074;"S2"
819;"26-10-2022 12:51";429.798;"S2"
265;"26-10-2022 12:52";5.2;"S2"
383;"26-10-2022 12:52";613.563;"S2"
309;"26-10-2022 12:52";974.595;"S2"
259;"26-10-2022 12:52";8265.515;"S2"
502;"26-10-2022 12:52";4076.058;"S2"
758;"26-10-2022 12:52";330.62;"S2"
754;"26-10-2022 12:52";4005.697;"S2"
598;"26-10-2022 12:52";386.305;"S2"
492;"26-10-2022 12:52";539.019;"S2"
325;"26-10-2022 12:52";432.407;"S2"
581;"26-10-2022 12:52";2721.874;"S2"
272;"26-10-2022 12:53";1512.602;"S2"
765;"26-10-2022 12:53";4974.397;"S2"
819;"26-10-2022 12:53";429.798;"S2"
951;"26-10-2022 12:53";400.403;"S2"
242;"26-10-2022 12:54";1624.073;"S2"
449;"26-10-2022 12:54";3778.074;"S2"
182;"26-10-2022 12:54";8840.907;"S2"
78;"26-10-2022 12:54";9134.885;"S2"
519;"26-10-2022 12:54";1517.577;"S2"
456;"26-10-2022 12:54";2520.003;"S2"
502;"26-10-2022 12:54";4076.058;"S2"
936;"26-10-2022 12:54";2307.773;"S2"
866;"26-10-2022 12:55";1651.616;"S2"
765;"26-10-2022 12:55";4974.397;"S2"
938;"26-10-2022 12:55";59.1;"S2"
608;"26-10-2022 12:55";2287.435;"S2"
218;"26-10-2022 12:55";2030.354;"S2"
693;"26-10-2022 12:55";849.438;"S2"
722;"26-10-2022 12:55";1835.014;"S2"
693;"26-10-2022 12:56";849.438;"S2"
765;"26-10-2022 12:56";4974.397;"S2"
765;"26-10-2022 12:56";4974.397;"S2"
375;"26-10-2022 12:57";285.4;"S2"
898;"26-10-2022 12:57";262.116;"S2"
456;"26-10-2022 12:57";2520.003;"S2"
547;"26-10-2022 12:57";6410.942;"S2"
908;"26-10-2022 12:57";208.412;"S2"
765;"26-10-2022 12:57";4974.397;"S2"
43;"26-10-2022 12:57";211.0;"S2"
888;"26-10-2022 12:57";1214.588;"S2"
141;"26-10-2022 12:57";3466.92;"S2"
43;"26-10-2022 12:57";211.0;"S2"
646;"26-10-2022 12:58";891.722;"S2"
869;"26-10-2022 12:58";3476.626;"S2"
502;"26-10-2022 12:58";4076.058;"S2"
990;"26-10-2022 12:58";902.8;"S2"
922;"26-10-2022 12:58";4332.588;"S2"
237;"26-10-2022 12:58";1709.402;"S2"
517;"26-10-2022 12:58";1724.722;"S2"
27;"26-10-2022 12:58";2611.727;"S2"
540;"26-10-2022 12:59";4917.243;"S2"
851;"26-10-2022 12:59";865.743;"S2"
856;"26-10-2022 12:59";6224.519;"S2"
227;"26-10-2022 12:59";131.8;"S2"
989;"26-10-2022 12:59";9789.192;"S2"
953;"26-10-2022 12:59";359.004;"S2"
804;"26-10-2022 12:59";1640.698;"S2"
547;"26-10-2022 12:59";6410.942;"S2"
754;"26-10-2022 12:59";4005.697;"S2"
889;"26-10-2022 12:59";641.512;"S2"
547;"26-10-2022 12:59";6410.942;"S2"
887;"26-10-2022 12:59";988.4;"S2"
738;"26-10-2022 13:00";881.0;"S2"
828;"26-10-2022 13:00";2332.299;"S2"
765;"26-10-2022 13:00";4974.397;"S2"
502;"26-10-2022 13:00";4076.058;"S2"
218;"26-10-2022 13:00";2030.354;"S2"
777;"26-10-2022 13:00";1181.757;"S2"
39;"26-10-2022 13:00";2954.636;"S2"
634;"26-10-2022 13:01";83843.266;"S2"
237;"26-10-2022 13:01";1709.402;"S2"
456;"26-10-2022 13:01";2520.003;"S2"
901;"26-10-2022 13:01";4146.859;"S2"
247;"26-10-2022 13:01";2328.42;"S2"
85;"26-10-2022 13:01";2737.831;"S2"
679;"26-10-2022 13:02";265.603;"S2"
765;"26-10-2022 13:02";4974.397;"S2"
42;"26-10-2022 13:02";425.206;"S2"
137;"26-10-2022 13:02";2874.197;"S2"
992;"26-10-2022 13:02";11627.777;"S2"
205;"26-10-2022 13:02";729.2;"S2"
753;"26-10-2022 13:02";551.0;"S2"
923;"26-10-2022 13:02";1147.814;"S2"
407;"26-10-2022 13:02";4192.015;"S2"
9;"26-10-2022 13:02";3477.42;"S2"
774;"26-10-2022 13:02";3079.996;"S2"
582;"26-10-2022 13:03";764.0;"S2"
502;"26-10-2022 13:03";4076.058;"S2"
340;"26-10-2022 13:03";2180.234;"S2"
375;"26-10-2022 13:03";285.4;"S2"
582;"26-10-2022 13:03";764.0;"S2"
449;"26-10-2022 13:04";3778.074;"S2"
39;"26-10-2022 13:04";2954.636;"S2"
272;"26-10-2022 13:04";1512.602;"S2"
845;"26-10-2022 13:04";2211.738;"S2"
659;"26-10-2022 13:04";820.8;"S2"
992;"26-10-2022 13:04";11627.777;"S2"
424;"26-10-2022 13:05";1306.377;"S2"
663;"26-10-2022 13:05";6981.217;"S2"
738;"26-10-2022 13:05";881.0;"S2"
663;"26-10-2022 13:05";6981.217;"S2"
582;"26-10-2022 13:05";764.0;"S2"
710;"26-10-2022 13:05";1818.901;"S2"
844;"26-10-2022 13:05";774.727;"S2"
139;"26-10-2022 13:06";760.438;"S2"
85;"26-10-2022 13:06";2737.831;"S2"
869;"26-10-2022 13:06";3476.626;"S2"
902;"26-10-2022 13:06";677.3;"S2"
137;"26-10-2022 13:06";2874.197;"S2"
887;"26-10-2022 13:06";988.4;"S2"
458;"26-10-2022 13:06";1048.069;"S2"
456;"26-10-2022 13:06";2520.003;"S2"
449;"26-10-2022 13:06";3778.074;"S2"
247;"26-10-2022 13:06";2328.42;"S2"
43;"26-10-2022 13:06";211.0;"S2"
131;"26-10-2022 13:06";469.019;"S2"
869;"26-10-2022 13:06";3476.626;"S2"
777;"26-10-2022 13:07";1181.757;"S2"
663;"26-10-2022 13:07";6981.217;"S2"
442;"26-10-2022 13:07";860.54;"S2"
992;"26-10-2022 13:07";11627.777;"S2"
31;"26-10-2022 13:07";1137.707;"S2"
923;"26-10-2022 13:07";1147.814;"S2"
618;"26-10-2022 13:07";4516.648;"S2"
602;"26-10-2022 13:07";3708.971;"S2"
42;"26-10-2022 13:07";425.206;"S2"
932;"26-10-2022 13:07";591.72;"S2"
722;"26-10-2022 13:07";1835.014;"S2"
9;"26-10-2022 13:08";3477.42;"S2"
901;"26-10-2022 13:08";4146.859;"S2"
456;"26-10-2022 13:08";2520.003;"S2"
679;"26-10-2022 13:08";265.603;"S2"
235;"26-10-2022 13:08";1057.837;"S2"
